"participant","date","predictors","Estimate","Std. Error","z value","Pr(>|z|)","w"
"KULeuven_mn041","2025-05-09_12h48.00.223","(Intercept)",0.241080990302887,0.221268237507631,1.08954178429957,0.275915039190236,2.93306734926781
"KULeuven_mn041","2025-05-09_12h48.00.223","log_numRatio",0.946071921305056,0.672696556832126,1.4063873401706,0.159609137477568,0.747413346980144
"KULeuven_mn041","2025-05-09_12h48.00.223","log_sizeRatio",0.0893883883788185,0.177270248784584,0.504249240872007,0.614086241893829,7.91049927189541
"KULeuven_mn041","2025-05-09_12h48.00.223","log_spaceRatio",-0.340423736758925,0.751300774668374,-0.453112452744626,0.650467768844207,-2.07713712304173
