"participant","date","predictors","Estimate","Std. Error","z value","Pr(>|z|)","w"
"KULeuven_mn040","2025-05-09_11h18.01.679","(Intercept)",0.157904429299795,0.221635760622202,0.712450142777084,0.476186074558685,4.47806805877525
"KULeuven_mn040","2025-05-09_11h18.01.679","log_numRatio",3.08544184760041,1.07705082700305,2.86471331737037,0.00417386924296979,0.229175209293435
"KULeuven_mn040","2025-05-09_11h18.01.679","log_sizeRatio",-0.146119545119879,0.168185270137235,-0.868801084664837,0.384955939748048,-4.83923475539447
"KULeuven_mn040","2025-05-09_11h18.01.679","log_spaceRatio",2.53313123692454,1.07040018741419,2.36652727335925,0.0179558512313563,0.279143366470441
