"participant","date","predictors","Estimate","Std. Error","z value","Pr(>|z|)","w"
"KULeuven_mn008","2025-04-23_08h50.33.577","(Intercept)",-0.281251169912179,0.21781270651343,-1.2912523535207,0.196616186489381,-2.51414698615242
"KULeuven_mn008","2025-04-23_08h50.33.577","log_numRatio",1.5469723023196,0.717662006711591,2.15557224410973,0.0311170818117317,0.457090783155123
"KULeuven_mn008","2025-04-23_08h50.33.577","log_sizeRatio",-0.0727278299698142,0.167613936000634,-0.433900853981133,0.664360439594145,-9.72264374559275
"KULeuven_mn008","2025-04-23_08h50.33.577","log_spaceRatio",0.671217816827357,0.760091408640225,0.883075126487932,0.377195682224178,1.0534684322428
