"participant","date","predictors","Estimate","Std. Error","z value","Pr(>|z|)","w"
"KULeuven_mn002","2025-04-22_09h16.40.377","(Intercept)",-0.0691273485414673,0.189426229705291,-0.364930182314326,0.715163523509316,-10.2290453215109
"KULeuven_mn002","2025-04-22_09h16.40.377","log_numRatio",0.208247520551953,0.530954551541852,0.392213457719156,0.694900501330059,3.39551116533049
"KULeuven_mn002","2025-04-22_09h16.40.377","log_sizeRatio",0.0381681658417931,0.101799276498427,0.374935531515127,0.707708413103074,18.5260875284786
"KULeuven_mn002","2025-04-22_09h16.40.377","log_spaceRatio",-0.168605914956147,0.627533339590897,-0.268680409978001,0.78817562820145,-4.19384326683
